hL,huL,hR,huR,h_star,u_star,iter
3.7782168648016827,-1.7869446817002732,1.583518616972927,-2.9500511517527244,2.9046460697102323,1.02681022634193,4.0
7.532845265236673,8.268664410980787,8.942572982141112,-1.6535214873020099,8.818752104278579,-0.315021151347911,3.0
8.8939698116623,-8.610007180108536,7.664947911277232,-5.980356984721915,8.18191732949075,-0.20478336803164687,3.0
3.926524691722385,-7.704829801044422,5.524726400482176,4.192825696163435,3.7977098724168084,-1.7569807921920018,1.0
9.892211708688254,-0.6154949184717005,7.738773022964967,6.2119035254224,8.37781077020337,1.5082132107513568,3.0
4.682667705535127,-9.121697944742968,5.1607455271116915,-4.609616325996506,4.552388828082597,-1.7581078414181863,1.0
7.840038092336852,0.035127198482214794,4.460175041936314,-8.443481929517295,6.777702893887594,1.2358345787077645,3.0
1.8700832562553682,-6.862299747758156,0.38557257648552934,5.92738796221507,1.8700832562553682,-3.6695156350948466,1.0
4.5244350841503795,-0.671835077172636,6.894112986270417,-1.2341299907700254,5.655919736437623,-1.7287940828017965,3.0
1.2693429967073837,9.379935355554,4.766943197803738,-8.579036883178762,5.189544855682883,-1.206025193615341,4.0
4.131210004881201,4.428559809751002,9.555937246194684,5.980053780891357,6.714935102937893,-2.505433385368268,3.0
2.8688377154647284,-0.015518638839399301,3.2130339087068776,-4.6932623196979995,3.4559670836883285,-1.0438073050585195,3.0
2.7121455237953676,5.5260802430877085,2.34835165774107,9.159810271130858,2.0762453465233874,3.327359975996676,1.0
6.751963023803425,-3.983346216052195,3.2360544003693974,1.15447823228876,4.500561638223133,2.397551904802893,3.0
5.027415930679065,-0.7677612408780874,3.924158610185678,0.42032808210245065,4.371305579322103,0.7956637557545838,3.0
6.990819202623976,1.3206966245624727,1.7555543784340064,9.911677847198263,3.1783271451096153,5.582883034887257,3.0
9.171151867625086,-6.622586085764737,2.9274338162147013,2.0779864182724097,5.052761234164302,4.166589465544263,4.0
3.1933119217709005,8.586204552086542,9.418429434469706,1.4379111128849225,6.802783420976859,-2.7329359460992753,4.0
3.918714064134656,4.881597756005876,5.466355846084907,3.3176523039391306,4.880900809658676,-0.19943822707732906,3.0
6.292074820296931,0.2853994234134447,9.373601632539968,-4.43505740508221,7.983828609978441,-1.9516533308963622,3.0
1.879297098550421,0.20159445999999903,7.039643473378294,9.984935142481767,3.5982699034817713,-3.3185326881960906,4.0
9.634127464378336,0.2704925365115525,7.158623857669839,-2.3178152454697853,8.511656735836562,1.1956101490469329,3.0
1.6308116804931492,-8.403711902630446,8.81958661401897,-8.1981959983436,4.321395369281862,-6.509853748618283,4.0
8.29905320496499,4.242325295333316,0.32126909133155834,3.3869332972107618,8.29905320496499,0.511181840935217,4.0
6.529549720093451,-3.8777231184527405,9.793380510504479,3.08626879040248,7.67034482557484,-1.938944506147181,3.0
3.119742705690147,2.7591387425378677,5.264430207705108,9.347182790285895,3.837012681699235,-0.32639283567643795,3.0
0.764906171645511,-9.991195878101438,1.2725607274232527,2.636346049750685,1.2725607274232527,2.07168584802149,1.0
1.7463766550104811,-0.5817404622879412,2.6092126156403124,-8.926817445272729,2.9241833791819882,-2.827314008473032,4.0
3.0403354176518667,-3.031195854025217,2.997117874823679,0.7852624412251288,2.679532771505382,-0.3285464644934255,1.0
1.3751081266818976,6.403573915925374,5.563626982255134,-5.0325066998423456,4.588674466749801,-2.261218310319606,4.0
6.152576359308978,2.605243468845602,4.67922421080449,4.7026319251466635,5.1770519946596805,1.7081583455900673,3.0
4.555289585413583,3.7718365178003683,4.722053394735625,5.031677309294281,4.5569683881781575,0.8255494759548401,2.0
9.346562527643973,6.348350683212281,6.881066278856756,-9.132548017673805,8.994653037927618,1.043142066152304,3.0
9.065968389441224,1.542425248177219,1.6263506665953429,8.52643258705665,4.102350735663322,6.342721239685371,4.0
2.394048811242022,0.5119873143319928,9.597659270100905,-6.2852248605482135,5.58921456485642,-5.251088760137858,4.0
8.69803799903301,1.0310121936338916,1.751335191436569,-5.001997789168682,5.357079241170899,4.093766979207411,4.0
1.8300932915313581,-9.177374310684405,8.378851515052704,4.617296768420944,3.500986493801381,-5.859417560655037,3.0
8.595421716298745,4.3465894182910105,6.825029247463159,8.37340218424621,7.36869191063879,1.8664167314446558,3.0
7.495426508297402,9.162391361454162,7.322704606548416,2.1411629267690486,7.818369983085252,0.8568399303766021,3.0
7.819053545151262,2.5035827061700395,8.805592809164349,5.884766532281047,8.145569976568039,-0.04179517895076057,2.0
6.3086448565801305,2.6084171228742363,7.018784973537157,-7.008299093960542,7.252541846321848,-0.7244340025046471,3.0
4.602393953894238,-6.5508122269111935,0.37863812868782987,-5.053581151941513,3.8459285516286577,-0.26959116604269706,5.0
0.8543195271917605,-2.8345827785016002,1.7784367848491327,-6.738059164028836,1.7784367848491327,-3.788753821013905,3.0
2.877146964987488,-4.487779096597404,7.5508960258464,-8.218554847693888,4.746858087492978,-4.6531313394619644,3.0
5.946932346122585,-9.13748263212687,7.342839749087821,4.026834811579734,5.797292255785504,-1.3431203061075725,1.0
6.74417166572971,-3.5938496235099615,3.854905103938917,-2.3614800832235794,5.221886536059903,1.420011592403611,3.0
8.120801038304712,4.683877486749928,9.67589859445969,-0.2208093667963862,9.168182540691049,-0.5408411896998504,3.0
0.8983059241419667,-4.547293786586657,8.449534166678426,3.815797170453351,3.571353089008957,-5.918009057332984,4.0
7.560208193627762,9.917528621694899,2.8211576326048444,9.13459022725839,4.234988360223199,5.643831913446448,3.0
5.9381412866288255,7.142270635367478,5.2436611473581864,-4.378226189272021,6.378651886399899,0.6465420459238429,3.0
0.6754417821380423,0.5745709315338043,1.3929528948527798,9.340901074394633,0.6754417821380423,0.850659445015466,1.0
3.523743524043763,-2.331969801547345,5.03115982393717,2.4108404183201095,3.8768361074669246,-1.2372604471694202,3.0
8.87915779375434,-8.702721782790242,0.12567728782266321,8.278382028110208,8.87915779375434,-0.9801291952387416,1.0
1.2493306490755594,-1.240695662988374,9.225269752949151,2.2032592662301536,3.997814268391394,-6.261386859507009,4.0
3.048372804280338,7.183787441876216,1.4648598166895936,-9.17339543204561,4.454264809498878,0.042502727528571205,4.0
9.536570480389761,-5.978654858223349,1.7510057308557538,-0.145945940707497,4.527430857418055,5.387896421679322,4.0
1.6186054367591558,0.7981444061281184,6.477828439098603,6.236255242443441,3.4428689214684383,-3.3567062693937295,4.0
1.4359688528955843,2.3884634823850455,0.9897244761911018,-9.405102928397657,0.9897244761911018,-9.502748648384102,4.0
7.2751208015722515,1.8540110778517889,2.0791688004450624,6.594063436362148,3.3581317792495162,5.670685134177451,3.0
5.510654988572775,-7.508514851010409,3.9729299781887115,-9.361409224010291,5.057929764218567,-0.7456656123656482,3.0
4.427883363864676,-0.5320168723462935,9.660314142060955,3.7688429069766816,6.564387793873504,-3.0295053641285428,3.0
9.29601793216166,2.180848798816239,7.067058962589047,2.6596673833307705,8.078075336640046,1.5294437016908038,3.0
6.525587771291521,-6.2254511283572604,5.228841539468789,-1.1787501767288546,5.581006625478394,0.24918246787335008,3.0
0.7621888774505126,-8.653280445921371,3.409314308030282,-3.7202890334605705,3.409314308030282,-1.0912132755545068,1.0
5.0749542805644845,3.4885958851614305,8.2073960492287,-7.89449821256915,7.2249564519213205,-2.0699899155598662,3.0
9.242259838155839,-1.7387222755530125,7.243111510886408,-6.103917708416162,8.51289541358132,0.5786128045262087,3.0
1.3983556384861935,5.117625098037671,1.2288682450636776,-1.9254729180363466,2.397834761118351,1.3048393993132779,4.0
3.4901111316804854,3.0099521749489426,0.3937509649056203,-7.488763936209509,0.3937509649056203,-19.01903640542067,5.0
7.435883254256696,-7.619747311920408,5.1901205424081445,9.483344318679187,5.174971180642898,1.8063522835750754,1.0
0.7122939097840021,7.767324305528977,5.507482080089265,5.248375209033549,4.662123880339751,-0.2220494833936577,5.0
6.55316481618428,6.546264530794026,3.7134326834322464,6.2913962572008515,4.783764583702555,3.333411191143522,3.0
0.22821022335912225,-2.0091276751559395,9.524011055290263,-2.350406982192588,9.524011055290263,-0.24678751090770915,4.0
0.8741001469944784,3.3393899228682127,1.6399581491854107,4.7857293718070455,1.3861982383621574,2.271604220722203,3.0
2.395217901219279,5.6721070485504494,8.031385024985104,-1.8718651861052322,5.617513816600401,-3.1381464305520166,4.0
4.720967061376376,-0.5730889907693673,3.8530282172073598,-0.2770739586171942,4.259468913952225,0.5608505515608277,3.0
8.283723737744115,-0.2943046789383015,9.287883543932761,-8.7635162468948,9.21292710583585,-1.0207200049114376,3.0
2.3251568270347813,-2.113092004723372,5.568063734473297,-3.8949211572351627,3.692399560385028,-3.443454070315239,3.0
4.976816017670386,-1.4861564084563135,4.12850294058228,5.0081767781242945,4.0428847273193735,1.0804260139791435,1.0
4.559996671613578,8.93703542748013,8.723092016898956,-1.1171781819517648,7.317795847104561,-1.6834844275581347,3.0
3.5633105205804156,7.063347599399222,1.4063672594196235,0.37237352805051316,2.7674465743704437,3.385859078010594,4.0
7.035235943075315,-9.867984836798858,2.9780409211976453,-6.954361734916958,5.0909636682892705,1.0780709905463475,4.0
5.5555583925866845,2.1504844826939653,8.555825473101748,3.181592660597989,6.9777898478414135,-1.403623014827701,3.0
4.939550603415271,0.2221604709160534,5.232691241605059,2.209592179920538,4.95012952306329,0.030077959841724743,2.0
9.060201546059682,-5.618528033693244,0.09479443338572865,-7.714312499638247,0.09479443338572865,-81.37938298811162,7.0
0.5887613597799382,4.1697742258287445,0.31472666094005636,-5.007530949853982,0.31472666094005636,-15.910730075733015,5.0
3.677993111210707,-0.5940524264011735,0.36648765261558336,1.7971274618085165,3.677993111210707,-0.16151537222581303,4.0
2.634173749805899,6.068691484492945,5.608059511038916,-8.160538089864344,5.204119120486352,-1.9992847800269775,4.0
9.714718862195708,-7.9645614883121585,7.292631757464947,1.9946320305265708,7.959940730587897,1.0309488889493243,3.0
0.10084455509958806,-2.3383537052947627,9.124515210421313,-9.903379187832089,9.124515210421313,-1.0853594913756315,1.0
1.689221104111421,4.789407365373705,1.5297913789259825,-1.838741600058686,2.5105211367362603,1.0254688539559735,4.0
9.108488501966342,7.268651439279537,1.3444296552669892,8.489835981641733,4.397245691211664,6.566736601648973,4.0
0.7943034660349519,5.416922334602361,9.211878934425178,0.6604286567354993,5.12879279615646,-4.753547520825368,5.0
4.7198927245905855,-4.303382519645207,8.769017129683403,1.8570076616911795,6.131676655998578,-2.8260237047773886,3.0
0.6815664852861645,-4.818298722746928,6.303366777905833,-6.225419124504374,6.303366777905833,-0.9876339651256412,4.0
6.7324788372921285,3.242384231561573,1.903519266850625,-3.2463705330724473,4.556136745528867,3.3638259137009725,4.0
6.718608599478585,6.023668467939938,6.062277268484391,5.668472384266348,6.370676135236316,1.3225060161087423,2.0
4.186470138302365,6.049984220998898,3.7035791835920238,-4.83021993430139,4.856028441790904,0.4563191322561941,3.0
0.857501789962366,9.931157200166034,1.8558740849243742,-0.4106389320776831,0.857501789962366,11.581500256229075,5.0
8.78961137675488,-4.113775845179539,7.085013614649751,-0.8984933587458244,7.761574007174195,0.6516127325915613,3.0
8.62970406231196,-8.820525435353495,4.539796279002663,-8.047365903285197,6.712078429981361,1.1503554126617352,3.0
3.4264006484596528,9.833357677223972,8.821656280632926,0.5128376526510596,6.852185556511928,-2.1493536412945238,4.0
9.458173505061088,-7.741093562470695,4.144653437614314,4.926495732791787,5.729489179562899,3.451594840877239,3.0
8.302751747895647,-0.8637078149069861,8.923270085751756,-4.533660042782026,8.800474784817462,-0.6372472965331437,3.0
6.156427312539915,-0.8010843966391796,8.159396322116386,-4.5832515114633505,7.306158244440513,-1.5229441281393103,3.0
8.0592194823744,1.9655162910266117,7.203489020591153,9.053204968277033,7.185304325892714,1.2355496732808473,1.0
5.363088356965844,-2.5928555922532244,7.167499149116939,-1.6647229667587897,6.132244967852862,-1.490400779198541,3.0
3.2896494328814265,3.4749993354898283,6.597717981359069,7.953329809339028,4.739290828690154,-1.2472320750480546,3.0
2.7312767652802687,8.919846926165306,3.058467648418081,-5.5309304104252295,4.405194929461345,0.41115308984605803,4.0
6.468979806966217,-2.8138190677187698,2.3068854668981618,-8.316188443759998,5.116098924836526,1.3283379187341082,4.0
9.709494811947831,3.203088008245537,3.9819110448354356,6.470578102881042,5.996508583228269,4.508814842136717,3.0
9.960936829617626,3.0809594404910925,4.3768113008568275,-0.9374389106462964,7.074134647773996,3.4181223048770617,3.0
3.053804162534191,-1.7372225922829383,8.671966769600166,-7.638622600560465,5.572510546553116,-4.5397664653004215,4.0
3.2983097198084925,4.300613475416004,6.179020060979822,-6.041633266437724,5.415768673445958,-1.9709869143631231,3.0
6.6356679942378225,-8.002785886217946,4.857400615335721,1.8242668509312097,5.124312688082248,0.7498432170356685,3.0
9.411176240479085,7.3558186292158325,8.321228041437719,-4.610115585580761,9.50286419123207,0.6882363009879112,3.0
5.492070504412708,-4.729974829361212,6.697011633352095,-9.223312905934154,6.28375429940146,-1.8852702198328277,3.0
9.826484421324295,-1.0445308258180575,8.646195827148574,-2.4274862940723896,9.311535860147666,0.41505189970390916,3.0
9.847785608669671,4.852434808971054,5.460349729480967,-3.770479496981352,8.000526954433047,2.4317857425838874,3.0
9.534031172033858,1.0898731096172938,0.5600284617935736,-4.164520059408607,4.779590833803549,5.760466496149347,5.0
4.630751757564996,8.840491809468428,1.3902205024722556,9.002885301127815,4.630751757564996,1.9090835078831898,3.0
1.3365835164530415,-5.242621294225181,5.249807989987161,6.533837790279058,1.9460782627376167,-4.368570829386049,3.0
3.2841371846061995,-2.166848388633859,4.685353376977883,7.356828464719566,3.277435652714145,-0.648205998395964,1.0
8.775599475879153,-5.77167861517915,9.495387330637875,-7.625633282068294,9.202187480403115,-1.103390492047788,2.0
3.6865211124908073,-9.189419771522543,3.3801790339453195,0.5211024749159794,2.782130651755668,-0.9140342005007158,1.0
3.262444379488239,2.1627818495869775,8.695895364595305,-0.1739877969837167,5.866469503020773,-3.3194130652367253,4.0
9.975659599518817,7.383070129803706,6.700590239439996,-0.6280015761084421,8.637691348918883,2.114431423561098,3.0
8.043835255565046,-5.089186253922757,5.976553970807917,0.14300746129878128,6.697362987417945,0.9220649604006359,3.0
5.519960872379157,4.663937027663428,0.378250036019529,4.351246223602157,5.519960872379157,0.8449221172926948,2.0
8.757992095942104,5.6097480085808655,5.747113451784776,5.1672147734339635,7.060676928663926,2.5332189153747455,3.0
5.851250173080326,9.266283457760654,8.62487001357384,-7.488370811236917,8.243325524742783,-1.2796760240645544,3.0
4.271582424440509,-5.290276023875573,8.74199401519991,-2.1079980112070125,5.906455834614969,-3.5378180158190022,3.0
7.174151996877013,-1.2135728198872986,8.973707505408745,-3.1667363325643283,8.131497967142577,-1.2550056447939146,3.0
2.849095534068021,8.523333706962596,7.548758752053213,9.031672516860407,5.510653455939927,-1.3089345735224218,4.0
0.41245872667300726,-9.38276139028423,6.305542743572058,-8.41357727860769,6.305542743572058,-1.3343145262451177,1.0
0.5282007112659193,-5.632984682862972,9.27922578876333,7.334668845901817,9.27922578876333,0.7904397428052378,4.0
1.9435001235863865,-8.974936860794116,9.836435421777205,-2.8827485091824068,4.503172836428486,-6.645360391861346,4.0
3.393684108458072,3.187667963137635,0.4536350388628704,4.22705060155393,3.393684108458072,0.9392942481573393,1.0
9.576023976077801,-9.079410782178716,2.7002615889745942,9.211336574760104,4.071866264622556,5.7948905400083985,3.0
